source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Join me in Bedford New Hampshire- tomorrow at 3:00pm. Can't wait to see everyone! #AmericaFirst #MAGA… https://t.co/oeOJFAS7it,09-29-2016 03:23:07,6539,16674,FALSE,7.81E+17
Twitter for iPhone,Will be in Novi Michigan this Friday at 5:00pm. Join the MOVEMENT! Tickets available at: https://t.co/Q6APf0ZFYA… https://t.co/6WAyO9eQHN,09-29-2016 03:42:03,7142,17021,FALSE,7.81E+17
Twitter Web Client,My condolences to those involved in today's horrible accident in NJ and my deepest gratitude to all of the amazing first responders.,09-29-2016 18:05:56,11177,39180,FALSE,7.82E+17
Twitter for iPhone,Join me in Manheim Pennsylvania on Saturday at 7pm! #TrumpRallyTickets: https://t.co/ADOGW34ctF https://t.co/LNWQZ9yUJy,09-29-2016 19:16:40,7049,16672,FALSE,7.82E+17
Twitter for iPhone,Thank you for joining me this afternoon New Hampshire! Will be back soon. #FollowTheMoneySpeech transcript:… https://t.co/VtUkDgF4vs,09-29-2016 21:34:57,6463,17431,FALSE,7.82E+17
Twitter for iPhone,While Hillary profits off the rigged system I am fighting for you! Remember the simple phrase: #FollowTheMoney… https://t.co/8mVInc82E9,09-29-2016 22:17:55,16973,31164,FALSE,7.82E+17
Twitter for Android,Wow did you see how badly @CNN (Clinton News Network) is doing in the ratings. With people like @donlemon who could expect any more?,09-30-2016 02:16:00,13744,38458,FALSE,7.82E+17
Twitter for Android,"Anytime you see a story about me or my campaign saying ""sources said"" DO NOT believe it. There are no sources they are just made up lies!",09-30-2016 07:20:02,18725,46163,FALSE,7.82E+17
Twitter for Android,"Wow Crooked Hillary was duped and used by my worst Miss U. Hillary floated her as an ""angel"" without checking her past which is terrible!",09-30-2016 09:14:03,11075,29411,FALSE,7.82E+17
Twitter for Android,Using Alicia M in the debate as a paragon of virtue just shows that Crooked Hillary suffers from BAD JUDGEMENT! Hillary was set up by a con.,09-30-2016 09:19:25,11510,29597,FALSE,7.82E+17
Twitter for Android,Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her in the debate?,09-30-2016 09:30:11,17815,35492,FALSE,7.82E+17
Twitter for Android,"Remember don't believe ""sources said"" by the VERY dishonest media. If they don't name the sources the sources don't exist.",09-30-2016 12:50:48,17046,39382,FALSE,7.82E+17
Twitter for iPhone,The people are really smart in cancelling subscriptions to the Dallas &amp; Arizona papers &amp; now USA Today will lose readers! The people get it!,09-30-2016 14:21:54,13814,38452,FALSE,7.82E+17
Twitter for iPhone,Why isn't Hillary 50 points ahead? Maybe it's the email scandal policies that spread ISIS or calling millions of… https://t.co/yKz9vCz8O1,09-30-2016 18:24:21,26120,54098,FALSE,7.82E+17
Twitter for Android,For those few people knocking me for tweeting at three o'clock in the morning at least you know I will be there awake to answer the call!,09-30-2016 18:37:48,40850,107497,FALSE,7.82E+17
Twitter for iPhone,Join me in Pueblo Colorado on Monday afternoon at 3pm! #TrumpRallyhttps://t.co/3P3QZxzSPJ,09-30-2016 20:03:41,5779,14186,FALSE,7.82E+17
Twitter for iPhone,Thank you for your support - on my way now! See you soon. #TrumpTrain https://t.co/SYuRpzosb5,09-30-2016 20:10:54,8352,21320,FALSE,7.82E+17
Twitter for iPhone,Thank you Novi Michigan! Get out and VOTE #TrumpPence16 on 11/8. Together WE WILL MAKE AMERICA GREAT AGAIN!… https://t.co/n7Gd6Xc18H,09-30-2016 23:01:50,10347,25323,FALSE,7.82E+17
Twitter for iPhone,I believe in #AmericaFirst and that means FAMILY FIRST! My childcare plan reflects the needs of modern working-clas… https://t.co/RCnZZtTk4c,10/01/2016 00:52,17291,40277,FALSE,7.82E+17
Twitter for iPhone,Crooked H is nasty to Sanders supporters behind closed doors. Owned by Wall St and Politicians HRC is not with you. https://t.co/WN1lyCDXla,10/01/2016 17:01,16300,30793,FALSE,7.82E+17
Twitter for Android,"I won the debate if you decide without watching the totally one-sided ""spin"" that followed. This despite the really bad microphone.",10/01/2016 20:16,10657,36480,FALSE,7.82E+17
Twitter for Android,The so-called Commission on Presidential Debates admitted to us that the DJT audio &amp; sound level was very bad. So why didn't they fix it?,10/01/2016 20:47,10490,28700,FALSE,7.82E+17
Twitter for Android,Wow just saw the really bad @CNN ratings. People don't want to watch bad product that only builds up Crooked Hillary.,10/01/2016 21:25,10920,31493,FALSE,7.82E+17
Twitter for Android,Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!,10/01/2016 21:29,8929,30580,FALSE,7.82E+17
Twitter for Android,I know our complex tax laws better than anyone who has ever run for president and am the only one who can fix them. #failing@nytimes,10/02/2016 11:22,15421,41385,FALSE,7.83E+17
Twitter for Android,I have created tens of thousands of jobs and will bring back great American prosperity. Hillary has only created jobs at the FBI and DOJ!,10/02/2016 11:35,19176,51117,FALSE,7.83E+17
Twitter for iPhone,Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.,10/02/2016 21:48,16494,44246,FALSE,7.83E+17
Twitter for iPhone,Melania and I extend our warmest greetings to those observing Rosh Hashanah here in the United States in Israel and around the world.,10/02/2016 21:59,12069,38384,FALSE,7.83E+17
Twitter for Android,Just announced that Iraq (U.S.) is preparing for battle to reclaim Mosul. Why do they have to announce this? Makes mission much harder!,10/02/2016 23:45,13854,38012,FALSE,7.83E+17
Twitter for iPhone,Join me in Henderson Nevada on Wednesday at 11:30am! #MAGA Tickets: https://t.co/pWTYv9BbUE,10/03/2016 14:10,5969,14787,FALSE,7.83E+17
Twitter for iPhone,Thank you Pueblo Colorado! #TrumpRally #AmericaFirsthttps://t.co/3KWOl20zMm https://t.co/rFAf7xYNhy,10/03/2016 21:41,6434,16025,FALSE,7.83E+17
Twitter for iPhone,We must bring the truth directly to hard-working Americans who want to take our country back. #BigLeagueTruth… https://t.co/0iAeiPYEhO,10/03/2016 22:03,11533,25124,FALSE,7.83E+17
Twitter for iPhone,Thank you Colorado! #MAGAhttps://t.co/3KWOl20zMmhttps://t.co/M7QhdCgRzw https://t.co/wIGNtKPA2X,10/04/2016 02:20,8955,22251,FALSE,7.83E+17
Twitter for iPhone,Join me in Reno Nevada on Wednesday at 3:30pm at the Reno-Sparks Convention Center! #MAGATickets:… https://t.co/G0NvFLQWgS,10/04/2016 03:39,6603,15621,FALSE,7.83E+17
Twitter for iPhone,Join me in Reno Nevada tomorrow at 3:30pm! #AmericaFirst #MAGATickets: https://t.co/DJ7JJUkkz7,10/04/2016 19:36,3203,9421,FALSE,7.83E+17
Twitter for iPhone,I will be watching the great Governor @Mike_Pence and live tweeting the VP debate tonight starting at 8:30pm est! Enjoy!,10/04/2016 19:40,7201,24813,FALSE,7.83E+17
Twitter for iPhone,My childcare plan makes a difference for working families - more money more freedom. #AmericaFirst means… https://t.co/X3Yn3FZphf,10/04/2016 19:48,9198,22836,FALSE,7.83E+17
Twitter for iPhone,Thank you ARIZONA! This is a MOVEMENT like nobody has ever seen before. Together we are going to MAKE AMERICA SAFE… https://t.co/EwP4hnaeoE,10/04/2016 22:38,6624,18728,FALSE,7.83E+17
Twitter for iPhone,Join the MOVEMENT!https://t.co/3KWOl20zMm https://t.co/BS5JLelPJd,10/04/2016 23:44,5370,13538,FALSE,7.83E+17
Twitter for Android,Wow did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying REPEAL AND REPLACE!,10/04/2016 23:55,11364,32866,FALSE,7.83E+17
Twitter for Android,Wow @CNN is so negative. Their panel is a joke biased and very dumb. I'm turning to @FoxNews where we get a fair shake! Mike will do great,10/05/2016 00:12,8066,33537,FALSE,7.83E+17
Twitter for Android,I will be live-tweeting the V.P. Debate. Very exciting! MAKE AMERICA GREAT AGAIN!,10/05/2016 00:18,5217,20153,FALSE,7.83E+17
Twitter for Android,Here we go - Enjoy!,10/05/2016 01:01,4002,17172,FALSE,7.83E+17
Twitter for Android,Both are looking good! Now we begin!,10/05/2016 01:05,2133,11146,FALSE,7.83E+17
Twitter for iPhone,.@megynkelly- I am in Nevada. Sorry to inform you Kellyanne is in the audience. Better luck next time.,10/05/2016 01:06,3603,14060,FALSE,7.83E+17
Twitter for iPhone,RT @joshrogin: Pence is right. Clinton &amp; Obama tried to negotiate an Iraq troop extension but failed. Bush admin always anticipated such an…,10/05/2016 01:21,5474,0,TRUE,7.83E+17
Twitter for iPhone,RT @mike_pence: There’s one clear choice in this election to create jobs and grow the American economy. #VPDebate https://t.co/cvv0cK6Fbt,10/05/2016 01:21,12631,0,TRUE,7.83E+17
Twitter for iPhone,RT @TeamTrump: .@timkaine has a pay-to-play problem just like Crooked @HillaryClinton #VPDebates #BigLeagueTruth https://t.co/SPOIn8AN8m,10/05/2016 01:24,9971,0,TRUE,7.83E+17
Twitter for Android,.@mike_pence is doing a great job - so far no contest!,10/05/2016 01:30,10718,42786,FALSE,7.83E+17
Twitter for iPhone,.@timkaine oversaw unemployment INCREASE by 179249 while @mike_pence DECREASED unemployment in Indiana by 113826.… https://t.co/wFQM8kg287,10/05/2016 01:35,9869,21131,FALSE,7.83E+17
Twitter for iPhone,RT @seanspicer: .@timkaine wants to tough on crime - fails to talk about defending rapists and murders #VPDebate,10/05/2016 01:36,3597,0,TRUE,7.83E+17
Twitter for iPhone,RT @TeamTrump: Law enforcement officers bring communities together &amp; keep us safe. @mike_pence &amp; @realDonaldTrump RESPECT &amp; stand by them!…,10/05/2016 01:37,8593,0,TRUE,7.83E+17
Twitter for iPhone,"RT @TeamTrump: “Police officers are the BEST of us. Law enforcement in this country is a force for GOOD."" - @mike_pence #VPDebate #BigLeagu…",10/05/2016 01:40,5910,0,TRUE,7.83E+17
Twitter for iPhone,.@HillaryClinton Sneers At Millions Of Average Americans.https://t.co/gEfURjRCfu #VPDebate #BigLeagueTruth,10/05/2016 01:46,6261,17113,FALSE,7.83E+17
Twitter for iPhone,"I agree Mike - thank you to all of our law enforcement officers! #VPDebate ""Police officers are the best of us...""@Mike_Pence",10/05/2016 01:50,11000,36902,FALSE,7.83E+17
Twitter for iPhone,WHAT THEY ARE SAYING ABOUT MIKE PENCE “DOMINATING” THE DEBATE:https://t.co/mUw9S5GgNM #VPDebate,10/05/2016 01:52,6835,21946,FALSE,7.83E+17
Twitter for iPhone,.@mike_pence and I will defeat #ISIS.https://t.co/oCIIDwtptV #VPDebate,10/05/2016 01:54,6092,21084,FALSE,7.83E+17
Twitter for iPhone,RT @GOP: In @timkaine's own words ⬇️ #Debates2016 https://t.co/PMngoKHUjA,10/05/2016 01:54,8305,0,TRUE,7.83E+17
Twitter for iPhone,CLINTON’S FLAILING SYRIA POLICY WAS JUDGED A FAILURE:https://t.co/ICZxn7Q3vZ #VPDebate,10/05/2016 02:05,6222,17300,FALSE,7.83E+17
Twitter for iPhone,RT @TeamTrump: We need STRONG BROAD-SHOULDERED leadership like @mike_pence &amp; @realDonaldTrump in the White House! #VPDebate #BigLeagueTrut…,10/05/2016 02:06,7031,0,TRUE,7.83E+17
Twitter for iPhone,.@timkaine is the ANTI-DEFENSE SENATOR. #VPDebate #BigLeagueTruth https://t.co/qWkvGFARA1,10/05/2016 02:09,7067,15320,FALSE,7.83E+17
Twitter for iPhone,ICYMI: PENCE: I RAN A STATE THAT WORKED; KAINE RAN A STATE THAT FAILED. https://t.co/XuWaueNkH0,10/05/2016 02:12,8819,22875,FALSE,7.83E+17
Twitter for iPhone,.@timkaine is wrong for defense: https://t.co/QN9qqoq1kH #BigLeagueTruth #VPDebate,10/05/2016 02:13,5312,15217,FALSE,7.83E+17
Twitter for iPhone,Sanctions Relief From Clinton-Obama Iran Nuclear Deal Likely Go to Terrorists:https://t.co/lM80JriF9k #BigLeagueTruth #VPDebate,10/05/2016 02:15,6228,15247,FALSE,7.83E+17
Twitter for iPhone,CLINTON’S CLOSE TIES TO PUTIN DESERVE SCRUTINY:https://t.co/wPYm5vQoyt #VPDebate,10/05/2016 02:16,10702,19967,FALSE,7.83E+17
Twitter for iPhone,RT @TeamTrump: .@HillaryClinton &amp; @timkaine think you're #Deplorables &amp; #BasementDwellers. @realDonaldTrump &amp; @mike_pence think you're PATR…,10/05/2016 02:17,7050,0,TRUE,7.83E+17
Twitter for iPhone,RT @TeamTrump: Obama-Clinton FAILED foreign policy:-Bad nuclear deal-Ransom payment to leading state sponsor of terror-Sharing classifie…,10/05/2016 02:17,6022,0,TRUE,7.83E+17
Twitter for iPhone,CLINTON IS WEAK ON NORTH KOREA:https://t.co/8pRednmnFX #VPDebate,10/05/2016 02:19,6337,18588,FALSE,7.83E+17
Twitter for iPhone,.@HillaryClinton’s Careless Use Of A Secret Server Put National Security At Risk: https://t.co/OiAEMnrGcy #VPDebate#BigLeagueTruth,10/05/2016 02:22,8888,22717,FALSE,7.83E+17
Twitter for iPhone,Clinton’s Top Aides Were Mired In Conflict Of Interest At The State Department: https://t.co/wWfdaECtVu#VPDebate #BigLeagueTruth,10/05/2016 02:26,6598,16888,FALSE,7.83E+17
Twitter for iPhone,RT @TeamTrump: .@timkaine's Abortion Flip-Flops: From Valuing The Sanctity of Life --&gt; Pro-Abortion Demagogue #VPdebate https://t.co/aK4061…,10/05/2016 02:30,5890,0,TRUE,7.83E+17
Twitter for iPhone,RT @TeamTrump: RT if you agree - @HillaryClinton &amp; @timkaine are WRONG for America! #VPDebate #MAGA https://t.co/2MZfFzCo6c,10/05/2016 02:31,15259,0,TRUE,7.83E+17
Twitter for iPhone,RT @mike_pence: History teaches us that weakness arouses evil. America needs to be strong on the world stage. #VPDebate https://t.co/FJ59o5…,10/05/2016 02:32,13311,0,TRUE,7.83E+17
Twitter for Android,Mike Pence won big. We should all be proud of Mike!,10/05/2016 02:36,35765,120189,FALSE,7.83E+17
Twitter for Android,The constant interruptions last night by Tim Kaine should not have been allowed. Mike Pence won big!,10/05/2016 13:28,13279,49008,FALSE,7.84E+17
Twitter for iPhone,Beautiful morning- thank you @ICLV! https://t.co/xzJhrLgjHP,10/05/2016 18:40,7510,19359,FALSE,7.84E+17
Twitter for iPhone,About to begin a rally here in Henderson Nevada. New Reuters poll just out- thank you! Join the MOVEMENT:… https://t.co/uvbntNsxGl,10/05/2016 18:53,6131,15560,FALSE,7.84E+17
Twitter for iPhone,Thank you Henderson NV. This is a MOVEMENT like never seen before! Watch some of the rally via my Facebook page:… https://t.co/dNF8G4VUqY,10/05/2016 21:11,5977,15310,FALSE,7.84E+17
Twitter for iPhone,Bill Clinton is right: Obamacare is 'crazy' 'doesn't work' and 'doesn't make sense'.  Thanks Bill for telling the truth.,10/05/2016 21:19,16413,40883,FALSE,7.84E+17
Twitter for iPhone,Thank you @SenJohnMcCain for your kind remarks on the important issue of PTSD and the dishonest media. Great to be in Arizona yesterday!,10/05/2016 21:22,10650,30232,FALSE,7.84E+17
Twitter for iPhone,'Small business says Trump is their pick for president'https://t.co/tzVN9QgPFS,10/05/2016 22:02,9753,22664,FALSE,7.84E+17
Twitter for iPhone,EARLY VOTING: MN &amp; IA already underway more states coming up in the next week: OH ME AZ IN — check w/local officials for details &amp; VOTE!,10/05/2016 22:57,8087,19307,FALSE,7.84E+17
Twitter for iPhone,Thank you South Carolina! Everyone has to get out and VOTE on 11/8/16. #MakeAmericaGreatAgain… https://t.co/os7EmRCdPf,10/05/2016 22:59,7014,17376,FALSE,7.84E+17
Twitter for iPhone,Reuters polling just out- thank you!#MakeAmericaGreatAgain https://t.co/UMY6kOiSTu,10/05/2016 23:19,13497,29379,FALSE,7.84E+17
Twitter for iPhone,Amazing rally in Reno Nevada- thank you. Make sure you get out on 11/8 &amp; VOTE #TrumpPence16. Together we will put… https://t.co/6gPJhb29xk,10/06/2016 01:15,7044,18810,FALSE,7.84E+17
Twitter for iPhone,Such a great honor! https://t.co/vt4AmLdkeP,10/06/2016 01:32,8845,20159,FALSE,7.84E+17
Twitter for iPhone,Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:https://t.co/eO1UY5N9J1,10/06/2016 01:53,9079,20750,FALSE,7.84E+17
Twitter for iPhone,Pennsylvania poll just released. Two rallies there on Mon- join me!Ambridge: https://t.co/TujWDWcgd3Wilkes-Barre:… https://t.co/TeIeCttUpP,10/06/2016 04:02,8696,19244,FALSE,7.84E+17
Twitter for iPhone,New Virginia poll- thank you! We are going to show the whole world that America is back – BIGGER and BETTER and S… https://t.co/2CikEXb0G7,10/06/2016 04:08,12195,31216,FALSE,7.84E+17
Twitter for iPhone,Praying for everyone in Florida. Hoping the hurricane dissipates but in any event please be careful.,10/06/2016 04:24,17322,53165,FALSE,7.84E+17
Twitter for iPhone,RT @IvankaTrump: Thank you Angie Phillips for inviting me to tour your plant Middletown Tube Works. #Ohio https://t.co/fUKiiEIBXT,10/06/2016 18:39,4414,0,TRUE,7.84E+17
Twitter for iPhone,RT @DonaldJTrumpJr: Great group at our Victory Office in Columbus Ohio. I'm incredibly grateful to have so many… https://t.co/rLJWCAGRlW,10/06/2016 18:41,3391,0,TRUE,7.84E+17
Twitter for iPhone,Volunteer to be a Trump Election Observer. Sign up today!#MakeAmericaGreatAgainhttps://t.co/ZzFHlsWnh4,10/06/2016 20:45,7809,13830,FALSE,7.84E+17
Twitter for iPhone,'Donald Trump: A President for All Americans' https://t.co/3lU2vrUE3t,10/06/2016 20:47,10933,23522,FALSE,7.84E+17
Twitter for iPhone,VOTE #TrumpPence16 on 11/8/16! https://t.co/12zAk8VmgK,10/06/2016 21:51,9062,19862,FALSE,7.84E+17
Twitter for iPhone,Thank you Tennessee! #MAGA https://t.co/OoDFmerQ5B,10/06/2016 21:57,11001,28251,FALSE,7.84E+17
Twitter for iPhone,New National Rasmussen Poll: https://t.co/BnAveA5OuP,10/06/2016 22:54,12887,29123,FALSE,7.84E+17
Twitter for iPhone,Thoughts &amp; prayers with the millions of people in the path of Hurricane Matthew. Look out for neighbors and listen… https://t.co/JqjyTiKicD,10/07/2016 03:03,17364,52881,FALSE,7.84E+17
Twitter for iPhone,Here is my statement. https://t.co/WAZiGoQqMQ,10/08/2016 04:19,51891,120244,FALSE,7.85E+17
Twitter for Android,Certainly has been an interesting 24 hours!,10/08/2016 14:48,22140,62113,FALSE,7.85E+17
Twitter for Android,The media and establishment want me out of the race so badly -  I WILL NEVER DROP OUT OF THE RACE WILL NEVER LET MY SUPPORTERS DOWN! #MAGA,10/08/2016 19:40,40772,105680,FALSE,7.85E+17
Twitter for iPhone,RT @atensnut: How many times must it be said? Actions speak louder than words. DT said bad things!HRC threatened me after BC raped me.,10/08/2016 22:40,37047,0,TRUE,7.85E+17
Twitter for iPhone,"RT @atensnut: Hillary calls Trump's remarks ""horrific"" while she lives with and protects a ""Rapist"".  Her actions are horrific.",10/08/2016 22:41,37018,0,TRUE,7.85E+17
Twitter for Android,Thank you to my great supporters in Wisconsin. I heard that the crowd and enthusiasm was unreal!,10/09/2016 00:38,15429,52569,FALSE,7.85E+17
Twitter for Android,"Tremendous support (except for some Republican ""leadership""). Thank you.",10/09/2016 13:00,18238,57122,FALSE,7.85E+17
Twitter for iPhone,EXCLUSIVE — Video Interview: Bill Clinton Accuser Juanita Broaddrick Relives Brutal Rapes:https://t.co/9j7f8VK9Md,10/09/2016 13:17,16630,25268,FALSE,7.85E+17
Twitter for Android,So many self-righteous hypocrites. Watch their poll numbers - and elections - go down!,10/09/2016 14:12,18369,50505,FALSE,7.85E+17
Twitter for iPhone,LA Times- USC Dornsife Sunday Poll: Donald Trump Retains 2 Point Lead Over Hillary:https://t.co/n05rul4Ycw,10/09/2016 16:02,9954,22434,FALSE,7.85E+17
Twitter for iPhone,Exclusive Video–Broaddrick Willey Jones to Bill's Defenders: ‘These Are Crimes’ ‘Terrified’ of ‘Enabler’ Hillary https://t.co/DMfLsIbtU1,10/09/2016 17:16,13826,23672,FALSE,7.85E+17
Twitter for iPhone,The Palestinian terror attack today reminds the world of the grievous perils facing Israeli citizens....continued:https://t.co/d2Upx5FitC,10/09/2016 22:26,7072,17121,FALSE,7.85E+17
Twitter Web Client,Join me on #FacebookLive as I conclude my final #debate preparations. https://t.co/gAbNvI8Fd7,10/09/2016 23:26,4513,13246,FALSE,7.85E+17
Twitter for iPhone,My team of deplorables will be taking over my Twitter account for tonight's #debate#MakeAmericaGreatAgain,10/10/2016 00:24,12562,41042,FALSE,7.85E+17
Twitter for iPhone,"RT @TeamTrump: .@HillaryClinton just claimed she has a ""positive optimistic view"" for America. #Debates https://t.co/hOWJYZbD7v",10/10/2016 01:08,2929,0,TRUE,7.85E+17
Twitter Web Client,It’s this simple. “Make America Great Again.” #debate #BigLeagueTruth,10/10/2016 01:11,5770,14440,FALSE,7.85E+17
Twitter Web Client,RT @TeamTrump: .@realDonaldTrump is here to talk about the REAL issues #BigLeagueTruth #Debates2016 https://t.co/C5OF7HdJz6,10/10/2016 01:11,4647,0,TRUE,7.85E+17
Twitter Web Client,I’m not proud of my locker room talk. But this world has serious problems. We need serious leaders. #debate #BigLeagueTruth,10/10/2016 01:13,8201,23998,FALSE,7.85E+17
Twitter Web Client,RT @TeamTrump: Quite simply @HillaryClinton mistreats women. #BigLeagueTruth #Debate2016https://t.co/zhgrulIctf https://t.co/wHtwtnCxxQ,10/10/2016 01:16,4621,0,TRUE,7.85E+17
Twitter Web Client,There’s never been anyone more abusive to women in politics than Bill Clinton.My words were unfortunate-the Clintons’ actions were far worse,10/10/2016 01:23,14012,37439,FALSE,7.85E+17
Twitter for iPhone,Donald J. Trump's History Of Empowering Women #BigLeagueTruthhttps://t.co/oY2YSPz7nB,10/10/2016 01:24,3692,9207,FALSE,7.85E+17
Twitter Web Client,RT @TeamTrump: RT if you believe @HillaryClinton is the one who owes America an apology! #BigLeagueTruth #Debates https://t.co/KcmDedSUTw,10/10/2016 01:24,6922,0,TRUE,7.85E+17
Twitter for iPhone,If I win-I am going to instruct my AG to get a special prosecutor to look into your situation bc there's never been anything like your lies.,10/10/2016 01:27,15745,40487,FALSE,7.85E+17
Twitter Web Client,Basically nothing Hillary has said about her secret server has been true. #CrookedHillary,10/10/2016 01:28,8173,23178,FALSE,7.85E+17
Twitter Web Client,Hillary’s 33000 deleted emails about her daughter’s wedding. That’s a lot of wedding emails. #debate,10/10/2016 01:29,12991,32711,FALSE,7.85E+17
Twitter for iPhone,ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates,10/10/2016 01:29,15057,35428,FALSE,7.85E+17
Twitter Web Client,Obama and Clinton told the same lie to sell #ObamaCare. #Debates2016 https://t.co/vhOLtHrR66,10/10/2016 01:32,8997,16433,FALSE,7.85E+17
Twitter Web Client,We must repeal Obamacare and replace it with a much more competitive comprehensive affordable system. #debate #MAGA,10/10/2016 01:35,6940,20616,FALSE,7.85E+17
Twitter Web Client,.@HillaryClinton : Bill “clarified” what he meant when calling Obamacare a “disaster.” Actually “disaster” is pretty clear. #Debate,10/10/2016 01:36,6866,18814,FALSE,7.85E+17
Twitter Web Client,RT @TeamTrump: We agree with Bill ObamaCare is “the craziest thing in the world.” #BigLeagueTruth #Debates2016 https://t.co/v2yo6pSYoB,10/10/2016 01:36,5178,0,TRUE,7.85E+17
Twitter Web Client,.@HillaryClinton is NOT above the law!#Debates2016 https://t.co/4arYZcGgYZ,10/10/2016 01:37,27126,49077,FALSE,7.85E+17
Twitter Web Client,RT @realDonaldTrump: ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates,10/10/2016 01:40,15057,0,TRUE,7.85E+17
Twitter Web Client,#CrookedHillary has FAILED all over the world! 􏰀 #BigLeagueTruth #Debates2016 https://t.co/dalk9JKcFg,10/10/2016 01:43,7132,15464,FALSE,7.85E+17
Twitter Web Client,RT @TeamTrump: ONLY @realDonaldTrump will end what even @BillClinton called a CRAZY SYSTEM. #BigLeagueTruth #Debate https://t.co/cgoqZLDXDV,10/10/2016 01:44,5088,0,TRUE,7.85E+17
Twitter Web Client,".@HillaryClinton #ICYMI- ""WE ARE NOT IN A NARRATIVE FIGHT.""@Mike_Pence #MAGA https://t.co/FUQzXlyPwY",10/10/2016 01:45,7384,17901,FALSE,7.85E+17
Twitter for iPhone,.@HillaryClinton - ITS CALLED EXTREME VETTING! #Debates2016 https://t.co/ueq7cbOg9Y,10/10/2016 01:48,7115,14149,FALSE,7.85E+17
Twitter Web Client,I hope when the MSM runs its “interruption counters” they consider the # of times the moderators interrupted me com… https://t.co/pHEjp8bZVP,10/10/2016 01:49,11166,32926,FALSE,7.85E+17
Twitter Web Client,Hypocrite! @HillaryClinton claims she needs a “public and a private stance” in discussions with Wall Street banks. #Debate,10/10/2016 01:50,7560,19027,FALSE,7.85E+17
Twitter Web Client,YOU NEED BOTH A PUBLIC AND A PRIVATE POSITION@HillaryClinton #Debates2016 https://t.co/oI2qi2HAdO,10/10/2016 01:51,6914,13600,FALSE,7.85E+17
Twitter for iPhone,We're going to cut taxes BIG LEAGUE for the middle class. She's raising your taxes and I'm lowering your taxes!https://t.co/ZwIkqNH2FX,10/10/2016 01:57,5976,16516,FALSE,7.85E+17
Twitter Web Client,History lesson: There’s a big difference between Hillary Clinton and Abraham Lincoln. For one his nickname is Hone… https://t.co/A5JDkz1eCE,10/10/2016 02:00,30205,67140,FALSE,7.85E+17
Twitter Web Client,RT @TeamTrump: .@HillaryClinton is RAISING your taxes to a disastrous level. @realDonaldTrump is going to LOWER your taxes - BIG LEAGUE! #D…,10/10/2016 02:02,3936,0,TRUE,7.85E+17
Twitter for iPhone,RT @TeamTrump: #RattledHillary wants to talk about her 30 years in service. How about her 30 years of FLOPS↔️FLOPS?! #BigLeagueTruth #Debat…,10/10/2016 02:03,5004,0,TRUE,7.85E+17
Twitter Web Client,"Here are Hillary Clinton's ""accomplishments"" at the State Department.#Debates2016 #RattledHillary https://t.co/iouuqXYAdq",10/10/2016 02:06,11389,22230,FALSE,7.85E+17
Twitter Web Client,The world is most peaceful and most prosperous when America is strongest. https://t.co/Y2Dx7xyBBs,10/10/2016 02:07,7827,20679,FALSE,7.85E+17
Twitter Web Client,RT @JasonMillerinDC: Is @realDonaldTrump debating Crooked @HillaryClinton or the moderators @AC360 and @MarthaRaddatz? #rattledhillary,10/10/2016 02:08,3822,0,TRUE,7.85E+17
Twitter Web Client,This is the definition of ransom ⬇ https://t.co/370piI2JLp,10/10/2016 02:09,8905,17740,FALSE,7.85E+17
Twitter Web Client,We cannot let this evil continue! #Debates2016 https://t.co/f6BxYyRJID,10/10/2016 02:11,7356,17396,FALSE,7.85E+17
Twitter Web Client,"RT @TeamTrump: ""We are going to be THRIVING again."" - @realDonaldTrump #BigLeagueTruth #Debates2016 https://t.co/CaFOF7jS7k",10/10/2016 02:12,5758,0,TRUE,7.85E+17
Twitter Web Client,RT @TeamTrump: .@HillaryClinton had her chance and she BLEW IT. #BigLeagueTruth #Debates https://t.co/d2MI0DCg5Y,10/10/2016 02:12,5825,0,TRUE,7.85E+17
Twitter for iPhone,RT @TeamTrump: It's hard to fight terrorism when you're making cash payments to the world's LARGEST state sponsor of TERROR. Under Trump: N…,10/10/2016 02:14,12985,0,TRUE,7.85E+17
Twitter Web Client,In my administration EVERY American will be treated equally protected equally and honored equally #Debate #BigLeagueTruth,10/10/2016 02:15,11184,28559,FALSE,7.85E+17
Twitter Web Client,"FACT ✔️ on “red line” in Syria: HRC ""I wasn’t there."" Fact: line drawn in Aug ’12. HRC Secy of State til Feb ’13. https://t.co/4yZjH3TR5B",10/10/2016 02:18,11723,21810,FALSE,7.85E+17
Twitter Web Client,If @HillaryClinton is president she’ll be all talk and nothing will get done. #Debate #BigLeagueTruth,10/10/2016 02:19,9907,26746,FALSE,7.85E+17
